UnitType;UniqueName;GreatWorkType
UNIT_WRITER;TXT_KEY_GREAT_PERSON_H_G_WELLS;GREAT_WORK_THE_TIME_MACHINE
UNIT_WRITER;TXT_KEY_GREAT_PERSON_ARTHUR_CONAN_DOYLE;GREAT_WORK_THE_SIGN_OF_THE_FOUR
UNIT_WRITER;TXT_KEY_GREAT_PERSON_D_H_LAWRENCE;GREAT_WORK_LADY_CHATTERLEYS_LOVER
UNIT_WRITER;TXT_KEY_GREAT_PERSON_WASHINGTON_IRVING;GREAT_WORK_THE_SKETCH_BOOK
UNIT_WRITER;TXT_KEY_GREAT_PERSON_JAMES_FENIMORE_COOPER;GREAT_WORK_THE_LAST_OF_THE_MOHICANS
UNIT_WRITER;TXT_KEY_GREAT_PERSON_EDGAR_ALLEN_POE;GREAT_WORK_THE_RAVEN
UNIT_WRITER;TXT_KEY_GREAT_PERSON_NATHANIEL_HAWTHORNE;GREAT_WORK_TWICE_TOLD_TALE
UNIT_WRITER;TXT_KEY_GREAT_PERSON_HERMAN_MELVILLE;GREAT_WORK_MOBY_DICK
UNIT_WRITER;TXT_KEY_GREAT_PERSON_HARRIET_BEECHER_STOWE;GREAT_WORK_UNCLE_TOMS_CABIN
UNIT_WRITER;TXT_KEY_GREAT_PERSON_HENRY_DAVID_THOREAU;GREAT_WORK_WALDEN
UNIT_WRITER;TXT_KEY_GREAT_PERSON_WALT_WHITMAN;GREAT_WORK_LEAVES_OF_GRASS
UNIT_WRITER;TXT_KEY_GREAT_PERSON_MARK_TWAIN;GREAT_WORK_ADVENTURES_OF_HUCKLEBERRY
UNIT_WRITER;TXT_KEY_GREAT_PERSON_EMILY_DICKENSON;GREAT_WORK_POEMS
UNIT_WRITER;TXT_KEY_GREAT_PERSON_STEPHEN_CRANE;GREAT_WORK_RED_BADGE_OF_COURAGE
UNIT_WRITER;TXT_KEY_GREAT_PERSON_L_FRANK_BAUM;GREAT_WORK_WONDERFUL_WIZARD_OF_OZ
UNIT_WRITER;TXT_KEY_GREAT_PERSON_F_SCOTT_FITZGERALD;GREAT_WORK_THE_GREAT_GATSBY
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_ENHEDUANNA;GREAT_WORK_NIN_ME_SCHARA
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_MESOMEDES;GREAT_WORK_HYMN_TO_THE_MUSE
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_JI_KANG;GREAT_WORK_GUANGLING_SAN
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_ZIRYAB;GREAT_WORK_LAMMA_BADA_YATATHANNA
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_ALKINDI;GREAT_WORK_WHIRLING_DERVISH
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_GUIDO_DAREZZO;GREAT_WORK_UT_QUEANT_LAXIS
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_GUILLAUME_DE_MACHAUT;GREAT_WORK_MESSE_DE_NOSTRE_DAME
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_JOSQUIN_DES_PRES;GREAT_WORK_NYMPHES_DES_BOIS
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_MEERABAI;GREAT_WORK_PAYOJI_MAINE
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_THOMAS_TALLIS;GREAT_WORK_SPEM_IN_ALIUM
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_GIOVANNI_PIERLUIGI;GREAT_WORK_MISSA_PAPAE_MARCELLI
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_GASPAR_FERNANDES;GREAT_WORK_XICOCHI
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_YATSUHASHI_KENGYO;GREAT_WORK_ROKUDAN_NO_SHIRABE
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_JOHANN_SEBASTIAN_BACH;GREAT_WORK_BRANDENBERG_CONCERTOS
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_ESTABAN_SALAS_Y_CASTRO;GREAT_WORK_GLORIA_LAUS_ET_HONOR
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_EMERICO_LOBO_DE_MESQUITA;GREAT_WORK_SALVE_REGINA
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_WOLFGANG_AMADEUS_MOZART;GREAT_WORK_EINE_KLEINE_NACHTMUSIC
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_YAMADA_KENGYO;GREAT_WORK_SAKURAGARI
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_LUDWIG_VON_BEETHOVEN;GREAT_WORK_FIFTH_SYMPHONY
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_NICCOLO_PAGANINI;GREAT_WORK_CAPRICE_NO_24
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_FRANCISCO_MANUEL_DA_SILVA;GREAT_WORK_TE_DEUM
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_FREDERIC_CHOPIN;GREAT_WORK_ETUDE_OP_10
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_RICHARD_WAGNER;GREAT_WORK_DIE_WALKURE
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_GIUSEPPE_VERDI;GREAT_WORK_LA_FORZA_DEL_DESTINO
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_MANUEL_SAUMELL;GREAT_WORK_CONTRADANZAS_CUBANAS
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_JOHANN_STRAUSS;GREAT_WORK_DIE_FLEDERMAUS
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_JOHANNES_BRAHMS;GREAT_WORK_HUNGARIAN_DANCES
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_MODEST_MUSSORGSKY;GREAT_WORK_NIGHT_ON_BALD_MOUNTAIN
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_PYOTR_ILYICH_TCHAIKOVSKY;GREAT_WORK_1812_OVERTURE
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_ANTONIN_DVORAK;GREAT_WORK_FROM_THE_NEW_WORLD
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_TAIZAN_HIGUCHI;GREAT_WORK_DAHA
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_CLAUSE_DEBUSSY;GREAT_WORK_CATHEDRALE_ENGLOUTIE
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_CHARLES_IVES;GREAT_WORK_VARIATIONS_ON_AMERICA
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_PRINCE_BENBADHANABONGSE;GREAT_WORK_LAU_DUANG_DUEN
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_SAYED_DARWISH;GREAT_WORK_ANA_HAWEET
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_HANNA_PETROS;GREAT_WORK_SERMON_OF_SADNESS
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_GEORGE_GERSHWIN;GREAT_WORK_I_GOT_RHYTHM
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_SILVESTRE_REVUELTAS;GREAT_WORK_SENSEMAYA
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_CARLOS_CHAVEZ;GREAT_WORK_SINFONIA_INDIA
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_WASITODININGRAT;GREAT_WORK_LADRANG_SRI_DUHITO
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_JOHN_CAGE;GREAT_WORK_IN_A_LANDSCAPE
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_ALLA_RAKHA;GREAT_WORK_JHAPTAL
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_DAVID_BLANASI;GREAT_WORK_DIDGERIDOO
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_LOUIS_BALLARD;GREAT_WORK_KATCINA_DANCES
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_STEVE_REICH;GREAT_WORK_ELECTRIC_COUNTERPOINT
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_CECIL_BUSTAMENTE;GREAT_WORK_AL_CAPONE
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_CARLOS_NAKAI;GREAT_WORK_MORNING_STAR
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_RICHARD_STRAUSS;GREAT_WORK_ALSO_SPRACH_ZARATHUSTRA
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_GUSTAV_HOLST;GREAT_WORK_SATURN
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_DUKE_ELLINGTON;GREAT_WORK_CARAVAN
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_ULVI_CEMAL_ERKIN;GREAT_WORK_SYMPHONY_NO_1
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_SOLOMON_LINDA;GREAT_WORK_MBUBE
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_JOHN_ADAMS;GREAT_WORK_SHAKER_LOOPS
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_GUILLAUME_DUFAY;GREAT_WORK_AVE_MARIS
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_JOHANNES_OCKEGHEM;GREAT_WORK_REQUIEM_KYRIE
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_JACOB_OBRECHT;GREAT_WORK_SALVE_REGINA_A_4
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_ORLANDE_DE_LASSUS;GREAT_WORK_BONJOUR_MON_COEUR
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_GIOVANNI_GABRIELI;GREAT_WORK_O_MAGNUM_MYSTERIUM
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_CARLO_GESUALDO;GREAT_WORK_POICHE_LAVIDA
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_WILLIAM_BYRD;GREAT_WORK_AGNUS_DEI
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_GEORGE_HANDEL;GREAT_WORK_WATER_MUSIC
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_FRANZ_JOSEF_HAYDN;GREAT_WORK_SYMPHONE_NO_93
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_FRANZ_LISZT;GREAT_WORK_HUNGARIAN_RHAPSODY
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_HUGO_WOLF;GREAT_WORK_DAS_VERLASSENE
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_GUSTAV_MAHLER;GREAT_WORK_SYMPHONY_NO_5
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_CAMILLE_SAINT_SAENS;GREAT_WORK_SYMPHONY_NO_3
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_ERIK_SATIE;GREAT_WORK_PARADE
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_ALBAN_BERG;GREAT_WORK_LULU
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_MAURICE_RAVEL;GREAT_WORK_STRING_QUARTET
UNIT_MUSICIAN;TXT_KEY_GREAT_PERSON_BENJAMIN_BRITTEN;GREAT_WORK_YOUNG_PERSONS_GUIDE
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_JAN_VERMEER;GREAT_WORK_GIRL_WITH_PEARL_EARRING
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_HANS_HOLBEIN;GREAT_WORK_HENRY_VIII
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_PIETER_BRUEGEL;GREAT_WORK_HUNTERS_IN_THE_SNOW
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_PABLO_PICASSO;GREAT_WORK_LES_DEMOISELLES
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_PIERRE_AUGUSTE_ENOIR;GREAT_WORK_LUNCHEON
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_LEONARDO_DA_VINCI;GREAT_WORK_MONA_LISA
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_GEORGE_SEURAT;GREAT_WORK_SUNDAY_AFTERNOON
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_EL_GRECO;GREAT_WORK_VIEW_OF_TOLEDO
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_CLAUDE_MONET;GREAT_WORK_WATER_LILIES
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_VINCENT_VAN_GOGH;GREAT_WORK_STARRY_NIGHT
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_SANDRO_BOTTICELLI;GREAT_WORK_BIRTH_OF_VENUS
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_RAFFAELLO_SANZO;GREAT_WORK_BINDO_ALTOVITI
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_PAOLO_UCCELLO;GREAT_WORK_SAINT_GEORGE_DRAGON
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_MICHELANGELO_BUONARROTI;GREAT_WORK_CREATION_OF_ADAM
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_SAMUEL_MORSE;GREAT_WORK_GALLERY_OF_THE_LOUVRE
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_EMANUAL_LEUTZE;GREAT_WORK_WASHINGTON_CROSSING
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_JAMES_WHISTLER;GREAT_WORK_ARRANGEMENT_IN_GREY
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_WINSLOW_HOMER;GREAT_WORK_BREEZING_UP
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_WANG_XIMENG;GREAT_WORK_A_THOUSAND_LI
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_HUANG_GONGWANG;GREAT_WORK_DWELLING_IN_THE_FUCHUN
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_ZHANG_ZUDUAN;GREAT_WORK_ALONG_THE_RIVER
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_JIAO_BINGZHEN;GREAT_WORK_LEAF_2
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_YAN_LIBEN;GREAT_WORK_EMPEROR_TAIZONG
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_QIU_YING;GREAT_WORK_SPRING_MORNING
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_KATSUSHIKA_HOKUSAI;GREAT_WORK_THE_GREAT_WAVE
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_UTAGAWA_HIROSHIGE;GREAT_WORK_EVENING_SHOWER
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_EDGAR_DEGAS;GREAT_WORK_L_ABSINTHE
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_PAUL_GAUDUIN;GREAT_WORK_UPAUPA_SCHNEKLUD
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_EDOUARD_MANET;GREAT_WORK_A_BAR_AT_THE_FOLIES
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_HENRI_DE_TOULOUSE_LAUTREC;GREAT_WORK_BALL_AT_THE_MOULIN
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_GUSTAV_KLIMPT;GREAT_WORK_THE_KISS
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_GRANT_DEVOLSON_WOOD;GREAT_WORK_AMERICAN_GOTHIC
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_RAJA_RAVI_VARMA;GREAT_WORK_SRI_SHANMUKAHA
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_HIRANAND;GREAT_WORK_DAUD_RECEIVES_A_ROBE
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_KAMALEDDIN_BEHZAD;GREAT_WORK_YUSEF_AND_ZULEYKHA
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_SULTAN_MUHAMMAD;GREAT_WORK_THE_ASCENT_OF_MUHAMMAD
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_EUGENE_DELACROIX;GREAT_WORK_LIBERTY_LEADING_THE_PEOPLE
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_ANTONELLO_DA_MESSINA;GREAT_WORK_SAINT_JEROME_IN_HIS_STUDY
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_GUSTAVE_CAILLEBOTTE;GREAT_WORK_RUE_DE_PARIS
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_REMBRANDT;GREAT_WORK_NIGHT_WATCH
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_JACQUES_DAVID;GREAT_WORK_DEATH_OF_MARAT
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_JEAN_FOUQUET;GREAT_WORK_ETIENNE_CHEVALIER
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_ZURBARAN;GREAT_WORK_SAINT_FRANCIS
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_YANAGAWA;GREAT_WORK_HATAORI
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_PAUL_DELAROCHE;GREAT_WORK_JANE_GREY
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_CASPAR_DAVID_FRIEDRICH;GREAT_WORK_WANDERER
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_PETER_BRUEGHEL;GREAT_WORK_BABEL
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_PETRUS_CHRISTUS;GREAT_WORK_YOUNG_LADY
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_ASHER_DURAND;GREAT_WORK_KINDRED
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_THOMAS_GAINSBOROUGH;GREAT_WORK_BLUE_BOY
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_FRANCISCO_DE_GOYA;GREAT_WORK_SECOND_OF_MAY
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_ALPHONSE_MARIE_ADOLPHE_DE_NEUVILLE;GREAT_WORK_LAST_CART
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_QIAN_XUAN;GREAT_WORK_EARLY_AUTUMN
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_KANO_MASANOBU;GREAT_WORK_APPRECIATING_LOTUSES
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_TITIAN;GREAT_WORK_EQUESTRIAN_PORTRAIT
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_GEORGE_GOWER;GREAT_WORK_THE_ARMADA
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_JEAN_CLOUET;GREAT_WORK_FRANCIS_I
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_BARTHOLOMEUM_SPRANGER;GREAT_WORK_SELF_PORTRAIT
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_GIUSEPPE_ARCIMBOLDO;GREAT_WORK_VERTUMNUS
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_TINTORETTO;GREAT_WORK_LAST_SUPPER
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_JAN_VAN_EYCK;GREAT_WORK_PORTRAIT_OF_A_MAN
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_GIOVANNI_BELLINI;GREAT_WORK_FRONT_OF_THE_MIRROR
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_GIOTTO_DI_BONDONE;GREAT_WORK_ADORATION
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_PETER_PAUL_RUBENS;GREAT_WORK_RUBENS_AND_ISABELLA
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_MARY_CASSATT;GREAT_WORK_CHILDS_BATH
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_PAUL_CEZANNE;GREAT_WORK_THE_CARD_PLAYERS
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_JEAN_HONORE_FRAGONARD;GREAT_WORK_THE_SWING
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_MARTIN_JOHNSON_HEADE;GREAT_WORK_GIANT_MAGNOLIAS
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_BERNARDO_MARTORELL;GREAT_WORK_SAINT_GEORGE_KILLING
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_AMEDEO_MODIGLIANI;GREAT_WORK_JACQUES_AND_BERTHE
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_FREDERIC_REMINGTON;GREAT_WORK_DASH_FOR_TIMBER
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_GILBERT_STUART;GREAT_WORK_GEORGE_WASHINGTON_PORTRAIT
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_TORAJIRO_KASAI;GREAT_WORK_ATTACK_ON_BEIJING
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_TOYOKUNI_UTAGAWA;GREAT_WORK_SUMO_WRESTLER
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_HENRI_ROUSSEAU;GREAT_WORK_TIGER_IN_TROPICAL_STORM
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_JOZEF_BORSOS;GREAT_WORK_THE_HOME_GUARD
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_ILYA_REPIN;GREAT_WORK_CEREMONIAL_SITTING
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_SERGEY_IVANOV;GREAT_WORK_RUSSIAN_TSAR
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_CARAVAGGIO;GREAT_WORK_CRUCIFIXION_OF_SAINT_PETER
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_FRANS_POST;GREAT_WORK_LANDSCAPE_WITH_ANT_BEAR
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_WILLEM_THE_YOUNGER;GREAT_WORK_DUTCH_MEN_O_WAR
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_WILLIAM_SIMPSON;GREAT_WORK_HARBOR_IN_BALAKLAVA
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_GEORGE_HEALY;GREAT_WORK_PEACEMAKERS
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_UTAGAWA_KUNIYOSHI;GREAT_WORK_PORTRAIT_OF_CHITASEI
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_ADRIEN_CARPENTIERS;GREAT_WORK_PORTRAIT_OF_LOUIS
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_BAHRAM_KIRMANSHAHI;GREAT_WORK_PORTRAIT_OF_NASSER
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_AUGUST_HAAKE;GREAT_WORK_FIELD_WITH_SHEAFS
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_WILLIAM_BOUGUEREAU;GREAT_WORK_AT_THE_EDGE_OF_THE_BROOK
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_FRANCESCO_HAYEZ;GREAT_WORK_THE_KISS_ALT
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_VIKTOR_VASNETSOV;GREAT_WORK_MOVING_HOUSE
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_HORACE_VERNET;GREAT_WORK_MEXICAN_EXPEDITION
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_KARL_BRIULLOV;GREAT_WORK_LAST_DAY_OF_POMPEII
UNIT_ARTIST;TXT_KEY_GREAT_PERSON_EDMUND_LEIGHTON;GREAT_WORK_THE_ACCOLADE
